apteryx_haastii ENSAHAG00000005548
apteryx_owenii ENSAOWG00000013748
apteryx_rowi ENSARWG00000011393
dromaius_novaehollandiae ENSDNVG00000000182
nothoprocta_perdicaria ENSNPEG00000001390
anser_brachyrhynchus ENSABRG00000017842
anas_platyrhynchos_platyrhynchos ENSAPLG00000015331
gallus_gallus ENSGALG00000011255
meleagris_gallopavo ENSMGAG00000012008
coturnix_japonica ENSCJPG00005014518
numida_meleagris ENSNMEG00000010921
manacus_vitellinus ENSMVIG00005007081
lepidothrix_coronata ENSLCOG00000003667
taeniopygia_guttata ENSTGUG00000010227
lonchura_striata_domestica ENSLSDG00000005559
serinus_canaria ENSSCAG00000007598
parus_major ENSPMJG00000012366
cyanistes_caeruleus ENSCCEG00000007159
ficedula_albicollis ENSFALG00000012976
junco_hyemalis ENSJHYG00000010122
zonotrichia_albicollis ENSZALG00000005230
calidris_pygmaea ENSCPGG00000014271
calidris_pugnax ENSCPUG00000015101
melopsittacus_undulatus ENSMUNG00000012276
crocodylus_porosus ENSCPRG00005011710
gopherus_agassizii ENSGAGG00000024789
chelonoidis_abingdonii ENSCABG00000002578
chrysemys_picta_bellii ENSCPBG00000001531
pelodiscus_sinensis ENSPSIG00000005086
anolis_carolinensis ENSACAG00000011610
notechis_scutatus ENSNSUG00000003568
salvator_merianae ENSSMRG00000019975
sphenodon_punctatus ENSSPUG00000002472
phascolarctos_cinereus ENSPCIG00000021951
sarcophilus_harrisii ENSSHAG00000016940
monodelphis_domestica ENSMODG00000000721
xenopus_tropicalis ENSXETG00000012378
latimeria_chalumnae ENSLACG00000002826
labrus_bergylta ENSLBEG00000004415
gasterosteus_aculeatus ENSGACG00000005939
amphiprion_ocellaris ENSAOCG00000000487
amphiprion_percula ENSAPEG00000015606
acanthochromis_polyacanthus ENSAPOG00000017317
stegastes_partitus ENSSPAG00000022290
maylandia_zebra ENSMZEG00005028032
astatotilapia_calliptera ENSACLG00000025517
haplochromis_burtoni ENSHBUG00000016950
pundamilia_nyererei ENSPNYG00000011270
neolamprologus_brichardi ENSNBRG00000021401
oreochromis_niloticus ENSONIG00000003770
amphilophus_citrinellus ENSACIG00000023426
fundulus_heteroclitus ENSFHEG00000009745
cyprinodon_variegatus ENSCVAG00000017509
xiphophorus_maculatus ENSXMAG00000000716
xiphophorus_couchianus ENSXCOG00000008132
gambusia_affinis ENSGAFG00000011138
poecilia_mexicana ENSPMEG00000007047
poecilia_formosa ENSPFOG00000006928
poecilia_latipinna ENSPLAG00000022831
poecilia_reticulata ENSPREG00000022798
kryptolebias_marmoratus ENSKMAG00000007331
oryzias_latipes_asm223471v1 ENSORLG00020004825
oryzias_latipes_asm223469v1 ENSORLG00015002928
oryzias_latipes_asm223467v1 ENSORLG00000012062
oryzias_melastigma ENSOMEG00000012358
takifugu_rubripes ENSTRUG00000005872
tetraodon_nigroviridis ENSTNIG00000012325
mola_mola ENSMMOG00000001496
hippocampus_comes ENSHCOG00000009855
monopterus_albus ENSMALG00000021707
mastacembelus_armatus ENSMAMG00000012852
anabas_testudineus ENSATEG00000000222
scophthalmus_maximus ENSSMAG00000019050
cynoglossus_semilaevis ENSCSEG00000001712
seriola_dumerili ENSSDUG00000016890
seriola_lalandi_dorsalis ENSSLDG00000018130
periophthalmus_magnuspinnatus ENSPMGG00000003212
gadus_morhua ENSGMOG00000007037
esox_lucius ENSELUG00000001601
astyanax_mexicanus ENSAMXG00000018594
pygocentrus_nattereri ENSPNAG00000016655
ictalurus_punctatus ENSIPUG00000001908
pygocentrus_nattereri ENSPNAG00000016691
danio_rerio ENSDARG00000054400
scleropages_formosus ENSSFOG00015015467
paramormyrops_kingsleyae ENSPKIG00000010147
lepisosteus_oculatus ENSLOCG00000009522
eptatretus_burgeri ENSEBUG00000014559
ciona_intestinalis ENSCING00000002752
ciona_savignyi ENSCSAVG00000009149
