anser_brachyrhynchus ENSABRG00000007563
anas_platyrhynchos_platyrhynchos ENSAPLG00000028784
junco_hyemalis ENSJHYG00000002882
zonotrichia_albicollis ENSZALG00000014767
manacus_vitellinus ENSMVIG00005011655
lepidothrix_coronata ENSLCOG00000000491
cyanistes_caeruleus ENSCCEG00000012621
calidris_pugnax ENSCPUG00000010094
apteryx_owenii ENSAOWG00000004415
apteryx_haastii ENSAHAG00000013291
apteryx_rowi ENSARWG00000009893
nothoprocta_perdicaria ENSNPEG00000015792
chelonoidis_abingdonii ENSCABG00000015875
pogona_vitticeps ENSPVIG00000016753
notechis_scutatus ENSNSUG00000009528
salvator_merianae ENSSMRG00000008023
sphenodon_punctatus ENSSPUG00000006206
peromyscus_maniculatus_bairdii ENSPEMG00000027795
dipodomys_ordii ENSDORG00000024177
equus_asinus_asinus ENSEASG00005021106
labrus_bergylta ENSLBEG00000002462
tetraodon_nigroviridis ENSTNIG00000001705
