eptatretus_burgeri ENSEBUG00000016955
petromyzon_marinus ENSPMAG00000006214
dromaius_novaehollandiae ENSDNVG00000010841
crocodylus_porosus ENSCPRG00005013329
chrysemys_picta ENSCPBG00000021690
gopherus_agassizii ENSGAGG00000020557
pelodiscus_sinensis ENSPSIG00000012934
xenopus_tropicalis ENSXETG00000001831
latimeria_chalumnae ENSLACG00000007832
astyanax_mexicanus ENSAMXG00005014075
astyanax_mexicanus ENSAMXG00000014069
pygocentrus_nattereri ENSPNAG00000020982
ictalurus_punctatus ENSIPUG00000013713
electrophorus_electricus ENSEEEG00000013696
denticeps_clupeoides ENSDCDG00000000455
lepisosteus_oculatus ENSLOCG00000002020
erpetoichthys_calabaricus ENSECRG00000005559
ciona_savignyi ENSCSAVG00000006157
ciona_intestinalis ENSCING00000002322
